movieId,id
2361,692.0
2362,24018.0
2363,1678.0
2364,39256.0
2365,1680.0
2366,244.0
2367,10730.0
2368,31947.0
2369,8130.0
2370,11532.0
2371,9749.0
2372,14628.0
2373,9626.0
2374,13698.0
2375,10466.0
2376,707.0
2377,11954.0
2378,9336.0
2379,10157.0
2380,12118.0
2381,10587.0
2382,11825.0
2383,11895.0
2384,9447.0
2385,12257.0
2386,37536.0
2387,10029.0
2388,27104.0
2389,11252.0
2390,8545.0
2391,10223.0
2392,9745.0
2393,200.0
2394,9837.0
2395,11545.0
2396,1934.0
2397,110643.0
2398,11881.0
2399,13764.0
2400,24951.0
2401,8879.0
2402,1369.0
2403,1368.0
2404,1370.0
2405,10303.0
2406,9326.0
2407,10328.0
2408,11285.0
2409,1367.0
2410,1371.0
2411,1374.0
2412,1375.0
2413,15196.0
2414,11904.0
2415,215875.0
2416,15596.0
2417,13818.0
2418,29968.0
2419,44326.0
2420,1885.0
2421,8856.0
2422,10495.0
2423,5825.0
2424,9489.0
2425,16885.0
2427,8741.0
2428,9276.0
2429,9822.0
2430,39314.0
2431,10312.0
2432,9441.0
2433,9422.0
2434,125582.0
2435,24525.0
2436,10368.0
2437,11365.0
2438,140897.0
2439,31662.0
2440,36136.0
2441,1363.0
2442,46992.0
2443,825.0
2445,15556.0
2446,28902.0
2447,14709.0
2448,9423.0
2449,14443.0
2450,10658.0
2451,6917.0
2453,24086.0
2454,11815.0
2455,9426.0
2456,10344.0
2457,15698.0
2458,2620.0
2459,30497.0
2460,16337.0
2461,25018.0
2462,16780.0
2463,12151.0
2464,25438.0
2465,33278.0
2467,192.0
2468,10945.0
2469,10013.0
2470,9671.0
2471,9396.0
2472,11038.0
2473,12278.0
2474,11873.0
2475,18588.0
2476,10015.0
2478,8388.0
2479,45712.0
2481,8129.0
2482,1618.0
2483,10722.0
2485,10314.0
2486,125548.0
2487,47139.0
2488,11167.0
2490,2112.0
2491,16172.0
2492,111794.0
2493,9524.0
2494,20595.0
2495,16306.0
2496,11622.0
2497,10207.0
2498,9849.0
2499,82865.0
2500,18892.0
2501,13466.0
2502,1542.0
2504,15256.0
2505,8224.0
2506,18417.0
2507,12479.0
2511,1847.0
2513,8913.0
2514,10906.0
2515,25748.0
2516,25749.0
2517,8769.0
2518,14742.0
2519,15856.0
2520,10671.0
2521,27932.0
2522,7227.0
2523,10670.0
2524,5919.0
2525,33518.0
2526,40160.0
2527,2362.0
2528,10803.0
2529,871.0
2530,1685.0
2531,1705.0
2532,1688.0
2533,1687.0
2534,166680.0
2535,11123.0
2536,29723.0
2537,31638.0
2539,9535.0
2540,9455.0
2541,796.0
2542,100.0
2545,84586.0
2546,30943.0
2548,7341.0
2549,10350.0
2550,11772.0
2551,9540.0
2552,31503.0
2553,11773.0
2554,30202.0
2555,22345.0
2557,1567.0
2558,1641.0
2559,47288.0
2560,10212.0
2561,10354.0
2562,11526.0
2563,8583.0
2565,16520.0
2566,16508.0
2567,11374.0
2568,16379.0
2569,125123.0
2570,28029.0
2571,603.0
2572,4951.0
2573,65749.0
2574,8970.0
2575,9840.0
2577,30950.0
2579,11660.0
2580,9430.0
2581,11355.0
2582,18764.0
2583,9465.0
2585,1414.0
2586,49981.0
2587,6522.0
2589,114719.0
2590,10209.0
2594,1902.0
2596,6396.0
2597,39964.0
2598,12596.0
2599,9451.0
2600,1946.0
2605,1844.0
2606,6552.0
2607,24584.0
2609,25471.0
2610,4154.0
2611,28519.0
2612,3309.0
2613,18462.0
2615,18252.0
2616,8592.0
2617,564.0
2618,13852.0
2620,25232.0
2621,33194.0
2622,10210.0
2624,17962.0
2625,9460.0
2626,4927.0
2627,122190.0
2628,1893.0
2629,31342.0
2630,44297.0
2631,95627.0
2633,15849.0
2634,18990.0
2635,29242.0
2636,29243.0
2637,31498.0
2638,29239.0
2639,15660.0
2640,1924.0
2641,8536.0
2642,9531.0
2643,11411.0
2644,138.0
2647,3103.0
2648,3035.0
2649,3077.0
2650,3074.0
2651,3076.0
2652,3079.0
2653,32023.0
2654,13666.0
2655,29794.0
2656,9077.0
2657,36685.0
2659,30168.0
2660,10785.0
2661,19483.0
2662,8974.0
2664,11549.0
2668,17918.0
2669,37305.0
2670,18784.0
2671,509.0
2672,1090.0
2673,24858.0
2674,15059.0
2676,12117.0
2677,11779.0
2678,41730.0
2681,13533.0
2682,62676.0
2683,817.0
2686,14283.0
2687,37135.0
2688,2275.0
2689,68426.0
2690,24137.0
2691,10376.0
2692,104.0
2693,15800.0
2694,9032.0
2696,9421.0
2697,55955.0
2699,6488.0
2700,9473.0
2701,8487.0
2702,10279.0
2704,2767.0
2706,2105.0
2707,1073.0
2708,10239.0
2709,10208.0
2710,2667.0
2712,345.0
2713,9825.0
2714,16158.0
2715,133575.0
2716,620.0
2717,2978.0
2718,10490.0
2719,11618.0
2720,332.0
2721,1812.0
2722,8914.0
2723,9824.0
2724,4806.0
2725,33430.0
2726,247.0
2727,10056.0
2728,967.0
2729,802.0
2730,3175.0
2731,147.0
2732,1628.0
2733,21185.0
2734,11120.0
2735,10136.0
2736,32060.0
2738,48259.0
2739,873.0
2741,26789.0
2745,11416.0
2746,10776.0
2747,24452.0
2748,9710.0
2749,31924.0
2750,30890.0
2751,24081.0
2752,20242.0
2753,39074.0
2754,66194.0
2755,2115.0
2757,3526.0
2758,41166.0
2759,16406.0
2761,10386.0
2762,745.0
2763,913.0
2764,912.0
2766,67323.0
2767,91076.0
2769,19457.0
2770,11353.0
2771,17707.0
2772,9781.0
2774,18212.0
2775,13817.0
2776,126996.0
2779,12185.0
2780,29056.0
2781,26857.0
2782,28501.0
2783,29030.0
2784,25319.0
2786,24103.0
2787,10552.0
2788,9267.0
2789,10766.0
2790,10768.0
2791,813.0
2792,2665.0
2793,9406.0
2794,11418.0
2795,11153.0
2796,14170.0
2797,2280.0
2798,11077.0
2799,28597.0
2800,22611.0
2801,39780.0
2802,10396.0
2803,9944.0
2804,850.0
2805,10154.0
2806,10342.0
2807,10366.0
2808,9349.0
2809,15122.0
2810,10494.0
2812,22314.0
2815,11037.0
2816,11955.0
2817,2038.0
2819,11963.0
2820,141489.0
2822,9096.0
2824,113273.0
2826,1911.0
2827,2900.0
2828,17709.0
2829,37718.0
2832,30964.0
2835,2162.0
2836,14578.0
2837,40694.0
2839,49184.0
2840,10307.0
2841,11601.0
2843,1075.0
2844,21719.0
2845,40879.0
2846,47951.0
2847,43832.0
2848,47697.0
2849,49792.0
2850,77064.0
2852,26522.0
2853,23761.0
2855,42114.0
2856,28295.0
2857,12105.0
2858,14.0
2859,24128.0
2860,11001.0
2861,10390.0
2862,9453.0
2863,704.0
2864,35122.0
2866,24153.0
2867,11797.0
2868,18086.0
2869,124475.0
2870,17887.0
2871,10669.0
2872,11527.0
2874,40867.0
2875,1049.0
2876,28032.0
2877,11326.0
2878,28377.0
2879,10975.0
2880,10974.0
2881,10398.0
2882,2290.0
2883,24071.0
2884,62994.0
2885,60994.0
2886,16112.0
2887,32305.0
2888,14429.0
2889,15198.0
2890,6415.0
2891,24066.0
2892,21430.0
2893,10381.0
2894,171982.0
2897,5622.0
2898,10349.0
2899,42518.0
2900,29787.0
2901,9638.0
2902,10576.0
2903,12662.0
2904,61369.0
2905,11712.0
2906,12618.0
2907,13824.0
2908,226.0
2912,10388.0
2913,17198.0
2915,9346.0
2916,861.0
2917,14412.0
2918,9377.0
2919,11541.0
2920,2457.0
2921,11901.0
2922,4929.0
2923,85325.0
2924,11230.0
2925,8416.0
2926,11054.0
2927,851.0
2928,24453.0
2929,18254.0
2930,56235.0
2932,16642.0
2935,3086.0
2936,16305.0
2937,32255.0
2938,48797.0
2939,19997.0
2940,3767.0
2941,17352.0
2942,535.0
2943,2731.0
2944,1654.0
2945,31043.0
2946,14831.0
2947,658.0
2948,657.0
2949,646.0
2950,5689.0
2951,391.0
2952,8052.0
2953,772.0
2956,31650.0
2959,550.0
2961,12220.0
2962,1610.0
2964,42881.0
2966,404.0
2967,42196.0
2968,36819.0
2969,42726.0
2970,9343.0
2971,16858.0
2972,42006.0
2973,11562.0
2974,10496.0
2975,16162.0
2976,8649.0
2977,31306.0
2978,10563.0
2979,14484.0
2981,94857.0
2982,32043.0
2983,15247.0
2984,29251.0
2985,5548.0
2986,5549.0
2987,856.0
2988,38772.0
2989,699.0
2990,709.0
2991,253.0
2992,13511.0
2993,660.0
2995,11377.0
2996,26149.0
2997,492.0
2998,108346.0
3000,128.0
3001,46286.0
3002,8672.0
3003,8056.0
3004,2020.0
3005,9481.0
3006,9008.0
3007,14242.0
3008,16129.0
3010,11489.0
3011,28145.0
3013,18111.0
3015,11223.0
3016,16281.0
3017,16288.0
3018,1694.0
3019,476.0
3020,37094.0
3021,13555.0
3022,961.0
3024,24831.0
3025,64963.0
3028,25560.0
3029,21610.0
3030,11878.0
3031,11510.0
3032,11234.0
3033,957.0
3034,11886.0
3035,37853.0
3036,62204.0
3037,11040.0
3038,21849.0
3039,1621.0
3040,14035.0
3041,40771.0
3042,40772.0
3043,40773.0
3044,11498.0
3045,11790.0
3046,29371.0
3047,276635.0
3048,47941.0
3051,21349.0
3052,1832.0
3053,10047.0
3054,10228.0
3055,47692.0
3057,144953.0
3060,11663.0
3061,13485.0
3062,9289.0
3063,9264.0
3064,18222.0
3066,11165.0
3067,4203.0
3068,24226.0
3069,88875.0
3070,11379.0
3071,29154.0
3072,2039.0
3074,11943.0
3075,11481.0
3076,2690.0
3077,20565.0
3078,27141.0
3079,10399.0
3081,2668.0
3082,36643.0
3083,99.0
3086,25898.0
3087,9647.0
3088,11787.0
3089,5156.0
3090,24276.0
3091,11953.0
3093,29005.0
3094,26371.0
3095,596.0
3096,52470.0
3097,20334.0
3098,11393.0
3099,31121.0
3100,293.0
3101,10998.0
3102,12235.0
3103,36094.0
3104,9013.0
3105,11005.0
3106,59820.0
3107,2924.0
3108,177.0
3109,38557.0
3110,42087.0
3111,13681.0
3112,34760.0
3113,9946.0
3114,863.0
3115,31582.0
3116,125520.0
3117,22267.0
3118,55123.0
3120,10411.0
3121,41462.0
3122,1718.0
3125,20024.0
3127,13787.0
3128,54933.0
3129,9684.0
3130,9586.0
3133,33015.0
3134,777.0
3135,21887.0
3136,5652.0
3138,32331.0
3140,32628.0
3141,32669.0
3142,18161.0
3143,31681.0
3144,33666.0
3145,32274.0
3146,10402.0
3147,497.0
3148,1715.0
3150,42739.0
3152,25188.0
3153,15515.0
3155,1439.0
3156,2277.0
3157,10137.0
3158,10387.0
3159,49948.0
3160,334.0
3161,30237.0
3163,46435.0
3165,22213.0
3166,47070.0
3167,36492.0
3168,624.0
3169,26578.0
3171,43103.0
3173,9563.0
3174,1850.0
3175,926.0
3176,1213.0
3177,10471.0
3178,10400.0
3179,10397.0
3180,20761.0
3181,12524.0
3182,28216.0
3183,36773.0
3185,10219.0
3186,3558.0
3188,41276.0
3189,17908.0
3190,10384.0
3192,48233.0
3194,10236.0
3196,632.0
3197,11851.0
3198,5924.0
3199,33734.0
3200,14886.0
3201,26617.0
3202,11900.0
3203,10493.0
3204,16241.0
3205,27632.0
3206,22160.0
3207,4460.0
3208,9644.0
3210,13342.0
3211,35119.0
3213,14919.0
3214,14040.0
3216,17343.0
3217,22692.0
3218,47620.0
3219,2990.0
3221,10831.0
3223,33078.0
3224,16672.0
3225,10472.0
3232,32600.0
3235,13005.0
3238,18681.0
3239,75531.0
3240,20468.0
3241,14521.0
3243,10406.0
3244,14741.0
3245,32015.0
3246,1883.0
3247,2005.0
3248,6279.0
3249,11087.0
3250,7305.0
3251,24735.0
3252,9475.0
3253,8872.0
3254,8873.0
3255,11287.0
3256,9869.0
3257,619.0
3258,9374.0
3259,11259.0
3260,8293.0
3261,11068.0
3262,1923.0
3263,10158.0
3264,10206.0
3265,11782.0
3266,10086.0
3267,9367.0
3268,9876.0
3269,10326.0
3270,16562.0
3271,9609.0
3272,12143.0
3273,4234.0
3274,9605.0
3275,8374.0
3276,29076.0
3281,113096.0
3282,106837.0
3284,27841.0
3285,1907.0
3286,15489.0
3287,15655.0
3289,36210.0
3292,22342.0
3294,30062.0
3296,25934.0
3298,14181.0
3299,10385.0
3300,2787.0
3301,2069.0
3302,61416.0
3303,79515.0
3304,14839.0
3306,28978.0
3307,901.0
3308,25010.0
3309,36208.0
3310,10098.0
3313,33374.0
3314,43368.0
3316,2155.0
3317,11004.0
3318,25212.0
3320,139.0
3324,25166.0
3325,1831.0
3326,10416.0
3327,14271.0
3328,4816.0
3329,19958.0
3330,28569.0
3331,2193.0
3334,11016.0
3338,20423.0
3339,10839.0
3340,36489.0
3341,24481.0
3342,11296.0
3343,61651.0
3344,28172.0
3347,14280.0
3349,149687.0
3350,29478.0
3351,28177.0
3354,2067.0
3355,622.0
3357,28463.0
3358,12186.0
3359,20283.0
3360,5693.0
3361,287.0
3362,968.0
3363,838.0
3364,16958.0
3365,3114.0
3368,12501.0
3370,31618.0
3371,42232.0
3377,22178.0
3379,35412.0
3380,43463.0
3384,8333.0
3385,19259.0
3386,820.0
3387,11718.0
3388,8989.0
3390,58048.0
3391,26827.0
3392,11157.0
3393,28370.0
3394,918.0
3395,61178.0
3396,11176.0
3397,14900.0
3398,11899.0
3399,36536.0
3400,18890.0
3401,19736.0
3402,123047.0
3404,16535.0
3405,10971.0
3406,23928.0
3408,462.0
3409,9532.0
3412,2383.0
3414,53879.0
3415,1396.0
3417,11570.0
3418,1541.0
3420,17443.0
3421,8469.0
3422,27995.0
3423,36739.0
3424,925.0
3425,41823.0
3426,1713.0
3427,26170.0
3428,30547.0
3429,54825.0
3430,13939.0
3431,14373.0
3432,24873.0
3434,34746.0
3435,996.0
3436,9079.0
3437,1496.0
3438,1498.0
3439,1497.0
3440,1499.0
3441,1880.0
3442,33762.0
3444,11690.0
3445,29143.0
3446,35292.0
3447,36652.0
3448,801.0
3449,104301.0
3450,11520.0
3451,1879.0
3452,2085.0
3453,13539.0
3454,16222.0
3456,17078.0
3457,37722.0
3459,33516.0
3460,99008.0
3461,9960.0
3462,3082.0
3463,49338.0
3465,52961.0
3466,12187.0
3467,24748.0
3468,990.0
3469,1908.0
3470,9764.0
3471,840.0
3474,26689.0
3475,25673.0
3476,2291.0
3477,13531.0
3478,16620.0
3479,526.0
3480,13346.0
3481,243.0
3483,10501.0
3484,11478.0
3487,6644.0
3489,879.0
3490,32613.0
3491,39406.0
3492,85689.0
3494,17529.0
3495,40841.0
3496,118098.0
3497,1793.0
3498,11327.0
3499,1700.0
3500,54087.0
3501,34322.0
3502,41659.0
3503,593.0
3504,10774.0
3505,10083.0
3506,29786.0
3507,11356.0
3508,10747.0
3509,38809.0
3510,10559.0
3511,20697.0
3512,2621.0
3513,10479.0
3515,49721.0
3516,2006.0
3518,46625.0
3519,17339.0
3520,26879.0
3521,11305.0
3522,48211.0
3524,13665.0
3525,12309.0
3526,1552.0
3527,106.0
3528,10333.0
3529,11027.0
3531,123757.0
3534,10468.0
3535,1359.0
3536,4967.0
3537,31776.0
3538,10557.0
3539,27745.0
3540,19214.0
3543,13776.0
3544,26291.0
3545,10784.0
3546,10242.0
3547,27857.0
3548,16347.0
3549,4825.0
3550,11654.0
3551,10518.0
3552,11977.0
3553,18041.0
3554,14736.0
3555,3536.0
3556,1443.0
3557,10424.0
3559,28971.0
3560,49096.0
3563,9456.0
3564,889.0
3565,10564.0
3566,15723.0
3567,19600.0
3568,125537.0
3569,452.0
3571,36234.0
3572,39283.0
3573,65460.0
3574,55667.0
3575,31978.0
3576,12476.0
3577,5241.0
3578,98.0
3579,21311.0
3580,47724.0
3581,11129.0
3584,1058.0
3587,16395.0
3588,50627.0
3590,38925.0
3591,13105.0
3593,5491.0
3594,10560.0
3596,19419.0
3598,10688.0
3599,17889.0
3600,18228.0
3602,18642.0
3604,39391.0
3605,18644.0
3606,31516.0
3608,5683.0
3609,113279.0
3611,14906.0
3612,16176.0
3613,52770.0
3614,12518.0
3615,10567.0
3616,10642.0
3617,9285.0
3618,10569.0
3619,21879.0
3620,98502.0
3621,21484.0
3622,24918.0
3623,955.0
3624,8584.0
3626,11332.0
3627,16093.0
3628,29372.0
3629,962.0
3632,30588.0
3633,668.0
3634,23518.0
3635,691.0
3637,44018.0
3638,698.0
3639,682.0
3640,28973.0
3643,22994.0
3646,9600.0
3649,2768.0
3653,21.0
3654,10911.0
3655,10102.0
3656,30308.0
3657,38688.0
3658,26912.0
3659,26278.0
3660,26953.0
3661,26954.0
3662,26956.0
3663,26957.0
3664,26958.0
3665,26959.0
3668,6003.0
3669,23939.0
3671,11072.0
3672,23069.0
3673,21299.0
3674,38802.0
3675,13368.0
3676,985.0
3677,14002.0
3678,541.0
3679,21137.0
3680,36724.0
3681,938.0
3682,10648.0
3683,11368.0
3684,10875.0
3685,2075.0
3686,1551.0
3687,22500.0
3688,10246.0
3689,19698.0
3690,23919.0
3691,18835.0
3692,26554.0
3693,15239.0
3694,28165.0
3695,28169.0
3696,15762.0
3697,169.0
3698,865.0
3699,9663.0
3700,26889.0
3701,10128.0
3702,9659.0
3703,8810.0
3704,9355.0
3705,1727.0
3706,635.0
3707,10068.0
3708,11495.0
3709,11428.0
3710,10117.0
3712,25562.0
3713,51763.0
3714,73079.0
3715,38921.0
3716,35463.0
3717,9679.0
3718,24587.0
3719,51333.0
3720,17771.0
3721,31610.0
3723,10264.0
3724,31657.0
3725,29204.0
3726,17814.0
3727,11879.0
3728,21128.0
3729,482.0
3730,592.0
3731,31593.0
3732,12611.0
3733,14328.0
3734,32047.0
3735,9040.0
3736,25364.0
3737,43002.0
3738,5121.0
3739,195.0
3740,6978.0
3741,3133.0
3742,643.0
3743,10571.0
3744,479.0
3745,7450.0
3746,31023.0
3747,25636.0
3751,7443.0
3752,2123.0
3753,2024.0
3754,17711.0
3755,2133.0
3757,25993.0
3758,28774.0
3759,46929.0
3760,11598.0
3761,9702.0
3763,9873.0
3764,16820.0
3765,14864.0
3766,15379.0
3768,27352.0
3769,8348.0
3770,24099.0
3771,17897.0
3773,16094.0
3774,16096.0
3775,20343.0
3777,11822.0
3780,37744.0
3783,12706.0
3784,4244.0
3785,4247.0
3786,20770.0
3787,1050.0
3788,1052.0
3789,20540.0
3790,23655.0
3791,1788.0
3792,32275.0
3793,36657.0
3794,44490.0
3795,47585.0
3798,2655.0
3799,12599.0
3800,33828.0
3801,93.0
3802,9278.0
3804,59181.0
3805,22167.0
3806,18118.0
3807,11940.0
3809,10276.0
3810,19380.0
3811,13783.0
3812,11624.0
3813,15867.0
3814,11686.0
3816,29263.0
3819,11830.0
3820,16110.0
3821,12107.0
3822,10401.0
3823,32640.0
3824,10641.0
3825,6282.0
3826,9383.0
3827,5551.0
3829,43079.0
3831,2360.0
3832,28043.0
3833,33468.0
3834,21866.0
3835,33408.0
3836,11589.0
3837,15158.0
3838,16139.0
3839,16146.0
3840,26515.0
3841,11856.0
3843,13567.0
3844,10860.0
3845,8420.0
3846,18391.0
3847,20850.0
3848,39473.0
3849,27452.0
3851,38548.0
3852,20438.0
3854,2211.0
3855,46991.0
3857,10391.0
3858,14195.0
3859,15665.0
3860,45905.0
3861,10393.0
3863,8843.0
3864,10643.0
3865,23618.0
3868,37136.0
3869,37137.0
3870,23283.0
3871,3110.0
3872,14698.0
3873,11694.0
3875,39891.0
3877,9651.0
3879,11398.0
3880,161687.0
3882,1588.0
3883,287821.0
3885,25128.0
3886,18153.0
3889,12211.0
3890,137236.0
3891,9995.0
3892,1698.0
3893,10480.0
3895,10685.0
3896,1619.0
3897,786.0
3900,46119.0
3901,18074.0
3902,170767.0
3903,77332.0
3905,29015.0
3906,10562.0
3908,12212.0
3909,14629.0
3910,16.0
3911,13785.0
3913,15752.0
3914,22597.0
3915,19348.0
3916,10637.0
3917,9003.0
3918,9064.0
3919,11569.0
3920,10434.0
3921,26484.0
3922,39113.0
3923,38126.0
3924,53617.0
3925,469.0
3926,2160.0
3927,2161.0
3928,3073.0
3929,911.0
3930,10973.0
3932,10787.0
3933,43109.0
3934,43230.0
3936,15855.0
3937,9507.0
3938,27475.0
3939,27764.0
3940,27767.0
3941,40760.0
3942,40446.0
3943,24664.0
3945,20455.0
3946,10461.0
3947,1485.0
3948,1597.0
3949,641.0
3950,10687.0
3951,63956.0
3952,6521.0
3953,10763.0
3955,16888.0
3956,10383.0
3957,21142.0
3959,2134.0
3960,18801.0
3961,18498.0
3962,28605.0
3963,42797.0
3964,13465.0
3965,27033.0
3966,20367.0
3967,71.0
3968,1636.0
3969,10647.0
3970,19204.0
3971,13762.0
3972,12207.0
3973,11531.0
3975,10783.0
3976,47302.0
3977,4327.0
3978,4958.0
3979,9678.0
3980,11978.0
3981,8870.0
3983,14295.0
3984,681.0
3985,11372.0
3986,8452.0
3987,10862.0
3988,8871.0
3989,34045.0
3990,16340.0
3991,10481.0
3992,10867.0
3993,10876.0
3994,9741.0
3996,146.0
3997,11849.0
3998,11983.0
3999,11678.0
4000,2669.0
4001,20721.0
4002,2609.0
4003,12714.0
4005,708.0
4006,1857.0
4007,10673.0
4008,2604.0
4009,10132.0
4010,11064.0
4011,107.0
4012,40820.0
4014,392.0
4015,8859.0
4016,11688.0
4017,12509.0
4018,3981.0
4019,711.0
4020,2046.0
4021,5001.0
4022,8358.0
4023,5994.0
4024,25520.0
4025,1493.0
4026,25660.0
4027,134.0
4029,21991.0
4030,10577.0
4031,21355.0
4033,11973.0
4034,1900.0
4035,44853.0
4036,10873.0
4037,26719.0
4039,15739.0
4040,15413.0
4041,2623.0
4042,11209.0
4043,13715.0
4045,8043.0
4046,43258.0
4047,10655.0
4048,75490.0
4052,9989.0
4053,18828.0
4054,9816.0
4055,20637.0
4056,5955.0
4060,66599.0
4061,17474.0
4062,11191.0
4063,2613.0
4066,17006.0
4067,26333.0
4068,16723.0
4069,2018.0
4073,18856.0
4076,83500.0
4077,47943.0
4079,5709.0
4080,11215.0
4081,26477.0
4082,10937.0
4084,96.0
4085,90.0
4086,11028.0
4088,67307.0
4089,19324.0
4090,19933.0
4091,12919.0
4092,15785.0
4095,12506.0
4098,39507.0
4101,30994.0
4102,17159.0
4103,10110.0
4104,18935.0
4105,764.0
4106,20287.0
4108,71881.0
4109,15658.0
4111,28368.0
4114,48149.0
4115,26156.0
4116,34101.0
4117,32054.0
4121,2614.0
4122,40962.0
4123,12704.0
4124,580.0
4126,13703.0
4128,1547.0
4130,2608.0
4131,32058.0
4132,10019.0
4133,11649.0
4135,13509.0
4136,63639.0
4139,34379.0
4140,22915.0
4141,24940.0
4142,37302.0
4143,10984.0
4144,843.0
4146,318.0
4148,9740.0
4149,10878.0
4151,10697.0
4153,16300.0
4155,1921.0
4156,44412.0
4158,23685.0
4159,12138.0
4161,6073.0
4162,39180.0
4166,19513.0
4167,2749.0
4168,10050.0
4169,17203.0
4171,95682.0
4173,49929.0
4174,2302.0
4175,32686.0
4177,6028.0
4178,51802.0
4179,42148.0
4180,29492.0
4181,25447.0
4183,38545.0
4184,19490.0
4185,31151.0
4186,1888.0
4187,38805.0
4188,16618.0
4189,2428.0
4190,22013.0
4191,15598.0
4194,56137.0
4195,17965.0
4197,33250.0
4198,14460.0
4200,9594.0
4201,35976.0
4203,2453.0
4205,4587.0
4208,125099.0
4210,11454.0
4211,38718.0
4212,4192.0
4213,11607.0
4214,14052.0
4215,16889.0
4216,39934.0
4217,26580.0
4218,21309.0
4219,16263.0
4220,4985.0
4221,20704.0
4222,23730.0
4223,853.0
4224,10877.0
4225,5257.0
4226,77.0
4228,10833.0
4229,20309.0
4231,12658.0
4232,10054.0
4233,10646.0
4234,2575.0
4235,55.0
4236,65075.0
4237,44379.0
4238,2043.0
4239,4133.0
4241,10991.0
4241,10991.0
4241,10991.0
4241,10991.0
4241,10991.0
4241,10991.0
4241,10991.0
4241,10991.0
4246,634.0
4247,10956.0
4248,19366.0
4251,9519.0
4252,13898.0
4254,9290.0
4255,13166.0
4262,111.0
4263,32488.0
4265,10477.0
4266,12484.0
4267,2144.0
4268,24113.0
4270,1734.0
4271,38047.0
4273,4973.0
4274,8095.0
4275,849.0
4276,27223.0
4277,2981.0
4278,39266.0
4279,31863.0
4280,11307.0
4281,46498.0
4282,11163.0
4284,18691.0
4290,25221.0
4291,19494.0
4292,40842.0
4293,19357.0
4294,33743.0
4296,9062.0
4297,11174.0
4298,934.0
4299,9476.0
4300,37691.0
4302,10613.0
4304,14268.0
4305,5852.0
4306,808.0
4308,824.0
4310,676.0
4312,26813.0
4316,50541.0
4317,26255.0
4318,22414.0
4319,43329.0
4321,1406.0
4322,13554.0
4324,66035.0
4326,1632.0
4327,966.0
4329,301.0
4332,12623.0
4333,11896.0
4334,25538.0
4337,5923.0
4338,15497.0
4339,21876.0
4340,11090.0
4342,21056.0
4343,9397.0
4344,9705.0
4345,26475.0
4347,29937.0
4349,10364.0
4350,32458.0
4351,1089.0
4352,38043.0
4353,9967.0
4354,17494.0
4355,17465.0
4356,759.0
4357,10297.0
4359,10653.0
4360,21468.0
4361,9576.0
4366,10865.0
4367,1995.0
4368,10808.0
4369,9799.0
4370,644.0
4371,16161.0
4372,10691.0
4375,21488.0
4378,11826.0
4380,9301.0
4381,11444.0
4383,60670.0
4384,55551.0
4386,10992.0
4387,2140.0
4388,4248.0
4389,17612.0
4390,3134.0
4391,34899.0
4392,8217.0
4394,26483.0
4396,11286.0
4397,11950.0
4399,36245.0
4401,15875.0
4402,26573.0
4403,23439.0
4404,10728.0
4405,5991.0
4406,11697.0
4407,6106.0
4409,19200.0
4410,11300.0
4411,16211.0
4414,32569.0
4415,20075.0
4417,28794.0
4420,34689.0
4422,10238.0
4424,4789.0
4426,18030.0
4427,18988.0
4428,11536.0
4432,976.0
4433,69605.0
4437,11906.0
4438,11713.0
4440,12481.0
4441,13333.0
4442,13938.0
4443,10540.0
4444,9462.0
4445,82623.0
4446,2114.0
4447,8835.0
4448,11371.0
4450,9517.0
4451,25985.0
4452,15745.0
4453,24977.0
4454,36107.0
4458,13794.0
4459,13795.0
4462,38965.0
4464,31052.0
4465,10868.0
4466,9395.0
4467,14506.0
4469,4281.0
4470,2.0
4471,26044.0
4473,14911.0
4474,15592.0
4475,15267.0
4477,30502.0
4478,19382.0
4479,24679.0
4480,9599.0
4482,17170.0
4483,18509.0
4486,14441.0
4487,7520.0
4488,10126.0
4489,9602.0
4490,23752.0
4491,41952.0
4492,3980.0
4493,10127.0
4495,27397.0
4496,9748.0
4498,10651.0
4499,10141.0
4500,27362.0
4501,5680.0
4502,26386.0
4503,34053.0
4506,10675.0
4508,10130.0
4509,2617.0
4511,21362.0
4515,26723.0
4516,20443.0
4518,11347.0
4519,12144.0
4520,13704.0
4521,12505.0
4522,41963.0
4523,13482.0
4524,34014.0
4526,12120.0
4527,47818.0
4528,38617.0
4529,3543.0
4531,9604.0
4532,24929.0
4533,10925.0
4534,13965.0
4535,24266.0
4537,18197.0
4538,70842.0
4539,38909.0
4541,11503.0
4543,9717.0
4544,11966.0
4545,2605.0
4546,8740.0
4550,26798.0
4552,41428.0
4553,8337.0
4555,8463.0
4557,28176.0
4558,9493.0
4559,26603.0
4560,33172.0
4561,29095.0
4562,12582.0
4563,10001.0
4564,11352.0
4565,12500.0
4566,25678.0
4567,25682.0
4569,32049.0
4570,45225.0
4571,1648.0
4572,4105.0
4573,22711.0
4577,10142.0
4578,3064.0
4584,15142.0
4585,14550.0
4587,2210.0
4589,21721.0
4590,116014.0
4591,11828.0
4592,55699.0
4593,10551.0
4600,17190.0
4602,9085.0
4603,17819.0
4605,14776.0
4606,59585.0
4608,29185.0
4610,32059.0
4612,4486.0
4614,10222.0
4615,12774.0
4616,14621.0
4617,19118.0
4618,14372.0
4619,15138.0
4621,9494.0
4622,17362.0
4623,9942.0
4624,8216.0
4625,4296.0
4626,24739.0
